Layer Number,client_conv_time,client_2_server_tx_time,server_conv_time,server_2_client_tx_time,layer_type
22,0.17850971221923828,0.48307132720947266,0.11436128616333008,0.006767749786376953,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
23,0.18736720085144043,0.1958942413330078,0.13188934326171875,0.009552478790283203,ReLU(inplace=True)
24,0.21081948280334473,0.4928779602050781,0.10303974151611328,0.005625009536743164,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
25,0.18796133995056152,0.21212005615234375,0.10753345489501953,0.007903814315795898,ReLU(inplace=True)
26,0.19862651824951172,0.4733622074127197,0.0907437801361084,0.006516933441162109,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
27,0.1854691505432129,0.18014955520629883,0.09496688842773438,0.010998249053955078,ReLU(inplace=True)
28,0.19097208976745605,0.06626653671264648,0.06930971145629883,0.002546548843383789,"MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)"
29,0.26735663414001465,0.13129973411560059,0.07651519775390625,0.005698680877685547,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
30,0.2250957489013672,0.05667877197265625,0.061933279037475586,0.0026750564575195312,ReLU(inplace=True)
31,0.1842033863067627,0.11542201042175293,0.05618405342102051,0.0024271011352539062,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
32,0.17272472381591797,0.04860401153564453,0.05806994438171387,0.0024945735931396484,ReLU(inplace=True)
33,0.17831754684448242,0.12878775596618652,0.052538394927978516,0.0023965835571289062,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
34,0.17510318756103516,0.050043582916259766,0.0531919002532959,0.0025115013122558594,ReLU(inplace=True)
35,0.21021151542663574,0.10831665992736816,0.04482436180114746,0.002290964126586914,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
36,0.19475150108337402,0.04877781867980957,0.046532630920410156,0.0023529529571533203,ReLU(inplace=True)
37,0.19339370727539062,0.01888132095336914,0.04374289512634277,0.001508951187133789,"MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)"
38,0.19137001037597656,0.018772363662719727,0.043793678283691406,0.0014612674713134766,"AdaptiveAvgPool2d(output_size=(7, 7))"
39,0.23009371757507324,0.006738185882568359,0.006754875183105469,0.001322031021118164,"Linear(in_features=25088, out_features=4096, bias=True)"
40,0.21826672554016113,0.003867626190185547,0.006414651870727539,0.0013933181762695312,ReLU(inplace=True)
41,0.30948328971862793,0.003977060317993164,0.006376504898071289,0.0012526512145996094,"Dropout(p=0.5, inplace=False)"
42,0.21933984756469727,0.006722450256347656,0.002172231674194336,0.001294851303100586,"Linear(in_features=4096, out_features=4096, bias=True)"
43,0.24586009979248047,0.0038018226623535156,0.0021216869354248047,0.0012187957763671875,ReLU(inplace=True)
44,0.28835511207580566,0.0038323402404785156,0.0021300315856933594,0.0011119842529296875,"Dropout(p=0.5, inplace=False)"
