Layer Number,client_conv_time,client_2_server_tx_time,server_conv_time,server_2_client_tx_time,layer_type
1,0.11687397956848145,3.4248814582824707,0.35170769691467285,0.032204627990722656,"Conv2d(3, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
2,0.11509060859680176,2.637969493865967,0.3824760913848877,0.037401437759399414,ReLU(inplace=True)
3,0.15208745002746582,3.4403021335601807,0.3204159736633301,0.04118609428405762,"Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
4,0.21112561225891113,2.073458433151245,0.33792662620544434,0.03697991371154785,ReLU(inplace=True)
5,0.09667825698852539,0.6501176357269287,0.23070240020751953,0.010933160781860352,"MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)"
6,0.1329352855682373,1.8199927806854248,0.246490478515625,0.021083593368530273,"Conv2d(64, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
7,0.14069199562072754,1.1006102561950684,0.2514643669128418,0.029955625534057617,ReLU(inplace=True)
8,0.2693648338317871,1.8878018856048584,0.23197460174560547,0.016820907592773438,"Conv2d(128, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
9,0.1307079792022705,0.8711709976196289,0.2278590202331543,0.0209808349609375,ReLU(inplace=True)
10,0.10114645957946777,0.30910515785217285,0.17918181419372559,0.005010128021240234,"MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)"
11,0.1522212028503418,0.8406679630279541,0.1989448070526123,0.010657072067260742,"Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
12,0.1202085018157959,0.4822676181793213,0.1925661563873291,0.011704683303833008,ReLU(inplace=True)
13,0.12469244003295898,0.8900806903839111,0.18265724182128906,0.008926630020141602,"Conv2d(256, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
14,0.1346893310546875,0.45899367332458496,0.17735004425048828,0.011541366577148438,ReLU(inplace=True)
15,0.1458601951599121,0.8696777820587158,0.160355806350708,0.00918436050415039,"Conv2d(256, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
16,0.14496254920959473,0.46544432640075684,0.1648550033569336,0.009034395217895508,ReLU(inplace=True)
17,0.152435302734375,0.8684661388397217,0.14667534828186035,0.010083675384521484,"Conv2d(256, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
18,0.16984915733337402,0.3821287155151367,0.154449462890625,0.008977890014648438,ReLU(inplace=True)
19,0.12258148193359375,0.1541271209716797,0.12954282760620117,0.004243612289428711,"MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)"
20,0.13541436195373535,0.4332926273345947,0.12387537956237793,0.0060579776763916016,"Conv2d(256, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
21,0.145782470703125,0.19826316833496094,0.1273200511932373,0.0065648555755615234,ReLU(inplace=True)
22,0.15182113647460938,0.43453097343444824,0.11862945556640625,0.0056607723236083984,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
23,0.16031789779663086,0.18650436401367188,0.11278128623962402,0.008719205856323242,ReLU(inplace=True)
24,0.17193341255187988,0.425396203994751,0.09926056861877441,0.0054438114166259766,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
25,0.20892620086669922,0.19336676597595215,0.10257339477539062,0.007835626602172852,ReLU(inplace=True)
26,0.19205808639526367,0.45342588424682617,0.08404946327209473,0.006086826324462891,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
27,0.1793820858001709,0.16733717918395996,0.09198474884033203,0.0077610015869140625,ReLU(inplace=True)
28,0.1918015480041504,0.05319023132324219,0.06949090957641602,0.002615690231323242,"MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)"
29,0.16898488998413086,0.11914658546447754,0.06340289115905762,0.0026590824127197266,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
