Layer Number,client_conv_time,client_2_server_tx_time,server_conv_time,server_2_client_tx_time,layer_type
28,0.15490460395812988,0.49142932891845703,0.10494780540466309,0.006711721420288086,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
29,0.16951823234558105,0.4656670093536377,0.0930931568145752,0.005329608917236328,"BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
30,0.1507554054260254,0.22269892692565918,0.09853410720825195,0.006604671478271484,ReLU(inplace=True)
31,0.16960716247558594,0.4687767028808594,0.08110594749450684,0.005331516265869141,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
32,0.17828106880187988,0.46956753730773926,0.0806589126586914,0.0061609745025634766,"BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
33,0.16622710227966309,0.1889200210571289,0.0802767276763916,0.008552312850952148,ReLU(inplace=True)
34,0.16330671310424805,0.07489585876464844,0.0634763240814209,0.0023288726806640625,"MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)"
35,0.19449329376220703,0.1351940631866455,0.059172868728637695,0.002660512924194336,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
36,0.20103955268859863,0.1303417682647705,0.058080196380615234,0.002948284149169922,"BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
37,0.16391229629516602,0.05612921714782715,0.05877971649169922,0.00269317626953125,ReLU(inplace=True)
38,0.16742777824401855,0.11508631706237793,0.05153918266296387,0.0027344226837158203,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
39,0.16378450393676758,0.11728715896606445,0.05235576629638672,0.002881288528442383,"BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
40,0.15742802619934082,0.0496823787689209,0.052599191665649414,0.0026464462280273438,ReLU(inplace=True)
41,0.20093965530395508,0.1392817497253418,0.04684758186340332,0.0027081966400146484,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
42,0.16429495811462402,0.13940048217773438,0.04593229293823242,0.0022017955780029297,"BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
43,0.20062518119812012,0.05788302421569824,0.04830336570739746,0.00238037109375,ReLU(inplace=True)
44,0.18641209602355957,0.025614500045776367,0.04443216323852539,0.00164794921875,"MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)"
45,0.17520570755004883,0.02444005012512207,0.04410719871520996,0.0017523765563964844,"AdaptiveAvgPool2d(output_size=(7, 7))"
46,0.2218334674835205,0.007205486297607422,0.0064694881439208984,0.0012612342834472656,"Linear(in_features=25088, out_features=4096, bias=True)"
47,0.21128320693969727,0.005156517028808594,0.006484508514404297,0.0014743804931640625,ReLU(inplace=True)
48,0.20956969261169434,0.004450321197509766,0.006317853927612305,0.0013947486877441406,"Dropout(p=0.5, inplace=False)"
49,0.23351192474365234,0.00680232048034668,0.002123594284057617,0.0011713504791259766,"Linear(in_features=4096, out_features=4096, bias=True)"
50,0.21602654457092285,0.0042417049407958984,0.0021605491638183594,0.0011475086212158203,ReLU(inplace=True)
51,0.2257845401763916,0.004366874694824219,0.0022420883178710938,0.001245737075805664,"Dropout(p=0.5, inplace=False)"
