Layer Number,client_conv_time,client_2_server_tx_time,server_conv_time,server_2_client_tx_time,layer_type
1,0.11766171455383301,3.508336305618286,0.34189581871032715,0.03222966194152832,"Conv2d(3, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
2,0.11552143096923828,3.534156084060669,0.33333349227905273,0.0385894775390625,"BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
3,0.13379716873168945,1.7661206722259521,0.3319871425628662,0.0327603816986084,ReLU(inplace=True)
4,0.23776841163635254,3.3714699745178223,0.33486342430114746,0.03620719909667969,"Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
5,0.1423325538635254,3.508699417114258,0.31424784660339355,0.03410196304321289,"BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
6,0.1654667854309082,2.4804184436798096,0.3139781951904297,0.03934597969055176,ReLU(inplace=True)
7,0.10552072525024414,0.7248978614807129,0.2036442756652832,0.009815692901611328,"MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)"
8,0.13468241691589355,1.7181506156921387,0.2266068458557129,0.01810765266418457,"Conv2d(64, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
9,0.12903833389282227,1.7267305850982666,0.2256326675415039,0.018025875091552734,"BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
10,0.1329517364501953,1.0605762004852295,0.22458362579345703,0.018215417861938477,ReLU(inplace=True)
11,0.1721644401550293,1.6851832866668701,0.21835041046142578,0.018492460250854492,"Conv2d(128, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
12,0.14112257957458496,1.7186717987060547,0.20471978187561035,0.017957687377929688,"BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
13,0.1447281837463379,1.0409049987792969,0.2081894874572754,0.017447233200073242,ReLU(inplace=True)
14,0.10958576202392578,0.35225582122802734,0.16047120094299316,0.00575566291809082,"MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)"
15,0.12410283088684082,0.8875432014465332,0.16826796531677246,0.010038375854492188,"Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
16,0.14632225036621094,0.8820264339447021,0.16304588317871094,0.008973836898803711,"BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
17,0.1368083953857422,0.5114727020263672,0.16114282608032227,0.00962972640991211,ReLU(inplace=True)
18,0.17075777053833008,0.8796350955963135,0.15506482124328613,0.01060175895690918,"Conv2d(256, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
19,0.130950927734375,0.8553767204284668,0.14605474472045898,0.008498191833496094,"BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
20,0.15119552612304688,0.48171138763427734,0.14955639839172363,0.010091304779052734,ReLU(inplace=True)
21,0.15499448776245117,0.860055685043335,0.13847899436950684,0.009536027908325195,"Conv2d(256, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
22,0.18682527542114258,0.8354921340942383,0.1292259693145752,0.009824752807617188,"BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
23,0.14708805084228516,0.42156314849853516,0.13096880912780762,0.010121345520019531,ReLU(inplace=True)
24,0.15360236167907715,0.14727449417114258,0.11083507537841797,0.0029430389404296875,"MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)"
25,0.16390728950500488,0.43042731285095215,0.11145305633544922,0.006682634353637695,"Conv2d(256, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
26,0.1405165195465088,0.46213221549987793,0.10480213165283203,0.006524801254272461,"BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
27,0.1346282958984375,0.20744562149047852,0.1111152172088623,0.005076408386230469,ReLU(inplace=True)
28,0.1702437400817871,0.44472765922546387,0.09163451194763184,0.005106925964355469,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
29,0.16882896423339844,0.4418761730194092,0.09447526931762695,0.005160093307495117,"BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
30,0.1857893466949463,0.21972250938415527,0.09766554832458496,0.0053479671478271484,ReLU(inplace=True)
31,0.22252511978149414,0.43663787841796875,0.08125782012939453,0.005385875701904297,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
32,0.19796133041381836,0.4965670108795166,0.10529017448425293,0.007112741470336914,"BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
33,0.17688417434692383,0.1903672218322754,0.08157610893249512,0.006520986557006836,ReLU(inplace=True)
34,0.22027111053466797,0.06455874443054199,0.07843160629272461,0.003911495208740234,"MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)"
35,0.21605825424194336,0.1143491268157959,0.06188392639160156,0.0032854080200195312,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
36,0.21599483489990234,0.11938977241516113,0.06297779083251953,0.002888202667236328,"BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
37,0.17972397804260254,0.0534520149230957,0.06296944618225098,0.002379894256591797,ReLU(inplace=True)
38,0.17711186408996582,0.14030885696411133,0.05232954025268555,0.0030257701873779297,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
39,0.1888420581817627,0.12085771560668945,0.0561525821685791,0.0024237632751464844,"BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
40,0.21739864349365234,0.05318427085876465,0.05384039878845215,0.002279996871948242,ReLU(inplace=True)
41,0.20686960220336914,0.13556504249572754,0.04845929145812988,0.0030281543731689453,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
42,0.20878386497497559,0.1162261962890625,0.048279762268066406,0.002423524856567383,"BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
43,0.1896991729736328,0.05085253715515137,0.046563148498535156,0.002922534942626953,ReLU(inplace=True)
44,0.17479443550109863,0.025995254516601562,0.04853987693786621,0.002349853515625,"MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)"
45,0.23791289329528809,0.05243825912475586,0.04779243469238281,0.0023255348205566406,"AdaptiveAvgPool2d(output_size=(7, 7))"
46,0.2716336250305176,0.011771917343139648,0.007902383804321289,0.002557039260864258,"Linear(in_features=25088, out_features=4096, bias=True)"
47,0.25723981857299805,0.007426261901855469,0.007514238357543945,0.0021529197692871094,ReLU(inplace=True)
48,0.2704195976257324,0.007565021514892578,0.007471323013305664,0.002457141876220703,"Dropout(p=0.5, inplace=False)"
49,0.2865326404571533,0.014569282531738281,0.0030694007873535156,0.0020172595977783203,"Linear(in_features=4096, out_features=4096, bias=True)"
50,0.2990434169769287,0.006899118423461914,0.0029938220977783203,0.0021588802337646484,ReLU(inplace=True)
51,0.26822686195373535,0.00741267204284668,0.0030329227447509766,0.002145528793334961,"Dropout(p=0.5, inplace=False)"
